TX 02000000
RX 20442000000200000c0000006d00000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000006d00000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000006d00000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000006d00000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000000000000f040f0443a800000000025564000000000000000000000000000000
